Committee Number,Date,Knesset Number,Number Of Male Participants,Number Of Female Participants,Number Of Words Spoken By Males,Number Of Words Spoken By Females,Participants,Json,Participant English Name,Participant Gender,Participant Spoken Words, Json File Name
276,12/5/2005,16,14,1,2827,10,"['Avital Colette', 'Benlolo Daniel', 'Brison Ronny A.', 'Zeev Nissim', 'Chayne Reshef', 'Tibi Ahmad', 'Tarif Saleh', 'Yatom Dani', 'Cabel Eitan', 'Cohen Yitzhak', 'Cohen Ran', 'Sneh Ephraim', 'Sa`ar Gideon', 'Porush Meir', 'Kara Ayoob']","{'Avital Colette': 10, 'Benlolo Daniel': 0, 'Brison Ronny A.': 4, 'Zeev Nissim': 336, 'Chayne Reshef': 486, 'Tibi Ahmad': 171, 'Tarif Saleh': 603, 'Yatom Dani': 242, 'Cabel Eitan': 105, 'Cohen Yitzhak': 0, 'Cohen Ran': 4, 'Sneh Ephraim': 51, 'Sa`ar Gideon': 684, 'Porush Meir': 0, 'Kara Ayoob': 141}",Yatom Dani,Male,242,16_ptv_71650.json,
276,12/5/2005,16,14,1,2827,10,"['Avital Colette', 'Benlolo Daniel', 'Brison Ronny A.', 'Zeev Nissim', 'Chayne Reshef', 'Tibi Ahmad', 'Tarif Saleh', 'Yatom Dani', 'Cabel Eitan', 'Cohen Yitzhak', 'Cohen Ran', 'Sneh Ephraim', 'Sa`ar Gideon', 'Porush Meir', 'Kara Ayoob']","{'Avital Colette': 10, 'Benlolo Daniel': 0, 'Brison Ronny A.': 4, 'Zeev Nissim': 336, 'Chayne Reshef': 486, 'Tibi Ahmad': 171, 'Tarif Saleh': 603, 'Yatom Dani': 242, 'Cabel Eitan': 105, 'Cohen Yitzhak': 0, 'Cohen Ran': 4, 'Sneh Ephraim': 51, 'Sa`ar Gideon': 684, 'Porush Meir': 0, 'Kara Ayoob': 141}",Cabel Eitan,Male,105,16_ptv_71650.json,
276,12/5/2005,16,14,1,2827,10,"['Avital Colette', 'Benlolo Daniel', 'Brison Ronny A.', 'Zeev Nissim', 'Chayne Reshef', 'Tibi Ahmad', 'Tarif Saleh', 'Yatom Dani', 'Cabel Eitan', 'Cohen Yitzhak', 'Cohen Ran', 'Sneh Ephraim', 'Sa`ar Gideon', 'Porush Meir', 'Kara Ayoob']","{'Avital Colette': 10, 'Benlolo Daniel': 0, 'Brison Ronny A.': 4, 'Zeev Nissim': 336, 'Chayne Reshef': 486, 'Tibi Ahmad': 171, 'Tarif Saleh': 603, 'Yatom Dani': 242, 'Cabel Eitan': 105, 'Cohen Yitzhak': 0, 'Cohen Ran': 4, 'Sneh Ephraim': 51, 'Sa`ar Gideon': 684, 'Porush Meir': 0, 'Kara Ayoob': 141}",Cohen Yitzhak,Male,0,16_ptv_71650.json,
276,12/5/2005,16,14,1,2827,10,"['Avital Colette', 'Benlolo Daniel', 'Brison Ronny A.', 'Zeev Nissim', 'Chayne Reshef', 'Tibi Ahmad', 'Tarif Saleh', 'Yatom Dani', 'Cabel Eitan', 'Cohen Yitzhak', 'Cohen Ran', 'Sneh Ephraim', 'Sa`ar Gideon', 'Porush Meir', 'Kara Ayoob']","{'Avital Colette': 10, 'Benlolo Daniel': 0, 'Brison Ronny A.': 4, 'Zeev Nissim': 336, 'Chayne Reshef': 486, 'Tibi Ahmad': 171, 'Tarif Saleh': 603, 'Yatom Dani': 242, 'Cabel Eitan': 105, 'Cohen Yitzhak': 0, 'Cohen Ran': 4, 'Sneh Ephraim': 51, 'Sa`ar Gideon': 684, 'Porush Meir': 0, 'Kara Ayoob': 141}",Cohen Ran,Male,4,16_ptv_71650.json,
276,12/5/2005,16,14,1,2827,10,"['Avital Colette', 'Benlolo Daniel', 'Brison Ronny A.', 'Zeev Nissim', 'Chayne Reshef', 'Tibi Ahmad', 'Tarif Saleh', 'Yatom Dani', 'Cabel Eitan', 'Cohen Yitzhak', 'Cohen Ran', 'Sneh Ephraim', 'Sa`ar Gideon', 'Porush Meir', 'Kara Ayoob']","{'Avital Colette': 10, 'Benlolo Daniel': 0, 'Brison Ronny A.': 4, 'Zeev Nissim': 336, 'Chayne Reshef': 486, 'Tibi Ahmad': 171, 'Tarif Saleh': 603, 'Yatom Dani': 242, 'Cabel Eitan': 105, 'Cohen Yitzhak': 0, 'Cohen Ran': 4, 'Sneh Ephraim': 51, 'Sa`ar Gideon': 684, 'Porush Meir': 0, 'Kara Ayoob': 141}",Sneh Ephraim,Male,51,16_ptv_71650.json,
276,12/5/2005,16,14,1,2827,10,"['Avital Colette', 'Benlolo Daniel', 'Brison Ronny A.', 'Zeev Nissim', 'Chayne Reshef', 'Tibi Ahmad', 'Tarif Saleh', 'Yatom Dani', 'Cabel Eitan', 'Cohen Yitzhak', 'Cohen Ran', 'Sneh Ephraim', 'Sa`ar Gideon', 'Porush Meir', 'Kara Ayoob']","{'Avital Colette': 10, 'Benlolo Daniel': 0, 'Brison Ronny A.': 4, 'Zeev Nissim': 336, 'Chayne Reshef': 486, 'Tibi Ahmad': 171, 'Tarif Saleh': 603, 'Yatom Dani': 242, 'Cabel Eitan': 105, 'Cohen Yitzhak': 0, 'Cohen Ran': 4, 'Sneh Ephraim': 51, 'Sa`ar Gideon': 684, 'Porush Meir': 0, 'Kara Ayoob': 141}",Sa`ar Gideon,Male,684,16_ptv_71650.json,
276,12/5/2005,16,14,1,2827,10,"['Avital Colette', 'Benlolo Daniel', 'Brison Ronny A.', 'Zeev Nissim', 'Chayne Reshef', 'Tibi Ahmad', 'Tarif Saleh', 'Yatom Dani', 'Cabel Eitan', 'Cohen Yitzhak', 'Cohen Ran', 'Sneh Ephraim', 'Sa`ar Gideon', 'Porush Meir', 'Kara Ayoob']","{'Avital Colette': 10, 'Benlolo Daniel': 0, 'Brison Ronny A.': 4, 'Zeev Nissim': 336, 'Chayne Reshef': 486, 'Tibi Ahmad': 171, 'Tarif Saleh': 603, 'Yatom Dani': 242, 'Cabel Eitan': 105, 'Cohen Yitzhak': 0, 'Cohen Ran': 4, 'Sneh Ephraim': 51, 'Sa`ar Gideon': 684, 'Porush Meir': 0, 'Kara Ayoob': 141}",Porush Meir,Male,0,16_ptv_71650.json,
276,12/5/2005,16,14,1,2827,10,"['Avital Colette', 'Benlolo Daniel', 'Brison Ronny A.', 'Zeev Nissim', 'Chayne Reshef', 'Tibi Ahmad', 'Tarif Saleh', 'Yatom Dani', 'Cabel Eitan', 'Cohen Yitzhak', 'Cohen Ran', 'Sneh Ephraim', 'Sa`ar Gideon', 'Porush Meir', 'Kara Ayoob']","{'Avital Colette': 10, 'Benlolo Daniel': 0, 'Brison Ronny A.': 4, 'Zeev Nissim': 336, 'Chayne Reshef': 486, 'Tibi Ahmad': 171, 'Tarif Saleh': 603, 'Yatom Dani': 242, 'Cabel Eitan': 105, 'Cohen Yitzhak': 0, 'Cohen Ran': 4, 'Sneh Ephraim': 51, 'Sa`ar Gideon': 684, 'Porush Meir': 0, 'Kara Ayoob': 141}",Kara Ayoob,Male,141,16_ptv_71650.json,
279,12/13/2005,16,4,0,109,0,"['Chayne Reshef', 'Tibi Ahmad', 'Yahalom Shaul', 'Porush Meir']","{'Chayne Reshef': 49, 'Tibi Ahmad': 50, 'Yahalom Shaul': 0, 'Porush Meir': 10}",Chayne Reshef,Male,49,16_ptv_71677.json,
279,12/13/2005,16,4,0,109,0,"['Chayne Reshef', 'Tibi Ahmad', 'Yahalom Shaul', 'Porush Meir']","{'Chayne Reshef': 49, 'Tibi Ahmad': 50, 'Yahalom Shaul': 0, 'Porush Meir': 10}",Tibi Ahmad,Male,50,16_ptv_71677.json,
279,12/13/2005,16,4,0,109,0,"['Chayne Reshef', 'Tibi Ahmad', 'Yahalom Shaul', 'Porush Meir']","{'Chayne Reshef': 49, 'Tibi Ahmad': 50, 'Yahalom Shaul': 0, 'Porush Meir': 10}",Yahalom Shaul,Male,0,16_ptv_71677.json,
279,12/13/2005,16,4,0,109,0,"['Chayne Reshef', 'Tibi Ahmad', 'Yahalom Shaul', 'Porush Meir']","{'Chayne Reshef': 49, 'Tibi Ahmad': 50, 'Yahalom Shaul': 0, 'Porush Meir': 10}",Porush Meir,Male,10,16_ptv_71677.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Bar-On Ronnie,Male,1253,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Edelstein Yuli-Yoel,Male,0,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Erdan Gilad,Male,0,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Benlolo Daniel,Male,7,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Gavriely Inbal,Female,0,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Galon Zehava,Female,155,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Golan Erela,Female,0,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Gorlovsky Michael,Male,0,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Hendel Zvi,Male,117,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Zeev Nissim,Male,49,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Chayne Reshef,Male,177,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Nudelman Michael,Male,6,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Porush Meir,Male,133,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Shtern Yuri,Male,0,16_ptv_71710.json,
281,12/21/2005,16,12,3,1742,155,"['Bar-On Ronnie', 'Edelstein Yuli-Yoel', 'Erdan Gilad', 'Benlolo Daniel', 'Gavriely Inbal', 'Galon Zehava', 'Golan Erela', 'Gorlovsky Michael', 'Hendel Zvi', 'Zeev Nissim', 'Chayne Reshef', 'Nudelman Michael', 'Porush Meir', 'Shtern Yuri', 'Sharon Omri']","{'Bar-On Ronnie': 1253, 'Edelstein Yuli-Yoel': 0, 'Erdan Gilad': 0, 'Benlolo Daniel': 7, 'Gavriely Inbal': 0, 'Galon Zehava': 155, 'Golan Erela': 0, 'Gorlovsky Michael': 0, 'Hendel Zvi': 117, 'Zeev Nissim': 49, 'Chayne Reshef': 177, 'Nudelman Michael': 6, 'Porush Meir': 133, 'Shtern Yuri': 0, 'Sharon Omri': 0}",Sharon Omri,Male,0,16_ptv_71710.json,
282,01/17/2006,16,6,0,307,0,"['Brison Ronny A.', 'Gafni Moshe', 'Tal David', 'Yahalom Shaul', 'Sa`ar Gideon', 'Porush Meir']","{'Brison Ronny A.': 0, 'Gafni Moshe': 136, 'Tal David': 0, 'Yahalom Shaul': 74, 'Sa`ar Gideon': 97, 'Porush Meir': 0}",Brison Ronny A.,Male,0,16_ptv_71729.json,
282,01/17/2006,16,6,0,307,0,"['Brison Ronny A.', 'Gafni Moshe', 'Tal David', 'Yahalom Shaul', 'Sa`ar Gideon', 'Porush Meir']","{'Brison Ronny A.': 0, 'Gafni Moshe': 136, 'Tal David': 0, 'Yahalom Shaul': 74, 'Sa`ar Gideon': 97, 'Porush Meir': 0}",Gafni Moshe,Male,136,16_ptv_71729.json,
282,01/17/2006,16,6,0,307,0,"['Brison Ronny A.', 'Gafni Moshe', 'Tal David', 'Yahalom Shaul', 'Sa`ar Gideon', 'Porush Meir']","{'Brison Ronny A.': 0, 'Gafni Moshe': 136, 'Tal David': 0, 'Yahalom Shaul': 74, 'Sa`ar Gideon': 97, 'Porush Meir': 0}",Tal David,Male,0,16_ptv_71729.json,
282,01/17/2006,16,6,0,307,0,"['Brison Ronny A.', 'Gafni Moshe', 'Tal David', 'Yahalom Shaul', 'Sa`ar Gideon', 'Porush Meir']","{'Brison Ronny A.': 0, 'Gafni Moshe': 136, 'Tal David': 0, 'Yahalom Shaul': 74, 'Sa`ar Gideon': 97, 'Porush Meir': 0}",Yahalom Shaul,Male,74,16_ptv_71729.json,
282,01/17/2006,16,6,0,307,0,"['Brison Ronny A.', 'Gafni Moshe', 'Tal David', 'Yahalom Shaul', 'Sa`ar Gideon', 'Porush Meir']","{'Brison Ronny A.': 0, 'Gafni Moshe': 136, 'Tal David': 0, 'Yahalom Shaul': 74, 'Sa`ar Gideon': 97, 'Porush Meir': 0}",Sa`ar Gideon,Male,97,16_ptv_71729.json,
282,01/17/2006,16,6,0,307,0,"['Brison Ronny A.', 'Gafni Moshe', 'Tal David', 'Yahalom Shaul', 'Sa`ar Gideon', 'Porush Meir']","{'Brison Ronny A.': 0, 'Gafni Moshe': 136, 'Tal David': 0, 'Yahalom Shaul': 74, 'Sa`ar Gideon': 97, 'Porush Meir': 0}",Porush Meir,Male,0,16_ptv_71729.json,
283,01/26/2006,16,17,0,3001,0,"['Benlolo Daniel', 'Edelstein Yuli-Yoel', 'Azoulay David', 'Erdan Gilad', 'Gafni Moshe', 'Hendel Zvi', 'Shiry Wizman', 'Chayne Reshef', 'Tibi Ahmad', 'Yasinov Igal', 'Yahalom Shaul', 'Cohen Yitzhak', 'Cohen Ran', 'Sa`ar Gideon', 'Poraz Avraham', 'Porush Meir', 'Peretz Yair']","{'Benlolo Daniel': 681, 'Edelstein Yuli-Yoel': 17, 'Azoulay David': 15, 'Erdan Gilad': 87, 'Gafni Moshe': 327, 'Hendel Zvi': 192, 'Shiry Wizman': 272, 'Chayne Reshef': 652, 'Tibi Ahmad': 17, 'Yasinov Igal': 34, 'Yahalom Shaul': 30, 'Cohen Yitzhak': 2, 'Cohen Ran': 141, 'Sa`ar Gideon': 203, 'Poraz Avraham': 246, 'Porush Meir': 85, 'Peretz Yair': 0}",Benlolo Daniel,Male,681,16_ptv_71739.json,
283,01/26/2006,16,17,0,3001,0,"['Benlolo Daniel', 'Edelstein Yuli-Yoel', 'Azoulay David', 'Erdan Gilad', 'Gafni Moshe', 'Hendel Zvi', 'Shiry Wizman', 'Chayne Reshef', 'Tibi Ahmad', 'Yasinov Igal', 'Yahalom Shaul', 'Cohen Yitzhak', 'Cohen Ran', 'Sa`ar Gideon', 'Poraz Avraham', 'Porush Meir', 'Peretz Yair']","{'Benlolo Daniel': 681, 'Edelstein Yuli-Yoel': 17, 'Azoulay David': 15, 'Erdan Gilad': 87, 'Gafni Moshe': 327, 'Hendel Zvi': 192, 'Shiry Wizman': 272, 'Chayne Reshef': 652, 'Tibi Ahmad': 17, 'Yasinov Igal': 34, 'Yahalom Shaul': 30, 'Cohen Yitzhak': 2, 'Cohen Ran': 141, 'Sa`ar Gideon': 203, 'Poraz Avraham': 246, 'Porush Meir': 85, 'Peretz Yair': 0}",Edelstein Yuli-Yoel,Male,17,16_ptv_71739.json,
283,01/26/2006,16,17,0,3001,0,"['Benlolo Daniel', 'Edelstein Yuli-Yoel', 'Azoulay David', 'Erdan Gilad', 'Gafni Moshe', 'Hendel Zvi', 'Shiry Wizman', 'Chayne Reshef', 'Tibi Ahmad', 'Yasinov Igal', 'Yahalom Shaul', 'Cohen Yitzhak', 'Cohen Ran', 'Sa`ar Gideon', 'Poraz Avraham', 'Porush Meir', 'Peretz Yair']","{'Benlolo Daniel': 681, 'Edelstein Yuli-Yoel': 17, 'Azoulay David': 15, 'Erdan Gilad': 87, 'Gafni Moshe': 327, 'Hendel Zvi': 192, 'Shiry Wizman': 272, 'Chayne Reshef': 652, 'Tibi Ahmad': 17, 'Yasinov Igal': 34, 'Yahalom Shaul': 30, 'Cohen Yitzhak': 2, 'Cohen Ran': 141, 'Sa`ar Gideon': 203, 'Poraz Avraham': 246, 'Porush Meir': 85, 'Peretz Yair': 0}",Azoulay David,Male,15,16_ptv_71739.json,
283,01/26/2006,16,17,0,3001,0,"['Benlolo Daniel', 'Edelstein Yuli-Yoel', 'Azoulay David', 'Erdan Gilad', 'Gafni Moshe', 'Hendel Zvi', 'Shiry Wizman', 'Chayne Reshef', 'Tibi Ahmad', 'Yasinov Igal', 'Yahalom Shaul', 'Cohen Yitzhak', 'Cohen Ran', 'Sa`ar Gideon', 'Poraz Avraham', 'Porush Meir', 'Peretz Yair']","{'Benlolo Daniel': 681, 'Edelstein Yuli-Yoel': 17, 'Azoulay David': 15, 'Erdan Gilad': 87, 'Gafni Moshe': 327, 'Hendel Zvi': 192, 'Shiry Wizman': 272, 'Chayne Reshef': 652, 'Tibi Ahmad': 17, 'Yasinov Igal': 34, 'Yahalom Shaul': 30, 'Cohen Yitzhak': 2, 'Cohen Ran': 141, 'Sa`ar Gideon': 203, 'Poraz Avraham': 246, 'Porush Meir': 85, 'Peretz Yair': 0}",Erdan Gilad,Male,87,16_ptv_71739.json,
